,kep,datetime
475,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1747.5076696846156;}, attitude=org.orekit.attitudes.Attitude@3d73cd78, mass=1000.0, additional={}}",2020-01-01 07:56:00
476,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1752.5255871201664;}, attitude=org.orekit.attitudes.Attitude@acd115d, mass=1000.0, additional={}}",2020-01-01 07:57:00
477,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1757.6601769134927;}, attitude=org.orekit.attitudes.Attitude@45cf0c15, mass=1000.0, additional={}}",2020-01-01 07:58:00
478,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1762.9049807282754;}, attitude=org.orekit.attitudes.Attitude@2f2dc407, mass=1000.0, additional={}}",2020-01-01 07:59:00
479,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1768.2515120024689;}, attitude=org.orekit.attitudes.Attitude@c96c497, mass=1000.0, additional={}}",2020-01-01 08:00:00
480,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1773.6892225426654;}, attitude=org.orekit.attitudes.Attitude@6e337ba1, mass=1000.0, additional={}}",2020-01-01 08:01:00
481,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1779.2055550711075;}, attitude=org.orekit.attitudes.Attitude@53a16dd6, mass=1000.0, additional={}}",2020-01-01 08:02:00
482,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1784.7860930671568;}, attitude=org.orekit.attitudes.Attitude@126d8659, mass=1000.0, additional={}}",2020-01-01 08:03:00
483,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1790.4148118901865;}, attitude=org.orekit.attitudes.Attitude@28654aff, mass=1000.0, additional={}}",2020-01-01 08:04:00
484,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1796.0744258304662;}, attitude=org.orekit.attitudes.Attitude@5dfec221, mass=1000.0, additional={}}",2020-01-01 08:05:00
485,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1801.7468156001376;}, attitude=org.orekit.attitudes.Attitude@5e9cb95, mass=1000.0, additional={}}",2020-01-01 08:06:00
486,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1807.4135114484543;}, attitude=org.orekit.attitudes.Attitude@7bc8da3f, mass=1000.0, additional={}}",2020-01-01 08:07:00
487,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1813.0562002368588;}, attitude=org.orekit.attitudes.Attitude@7978550b, mass=1000.0, additional={}}",2020-01-01 08:08:00
488,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1818.6572217653766;}, attitude=org.orekit.attitudes.Attitude@52bc6fcf, mass=1000.0, additional={}}",2020-01-01 08:09:00
489,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1824.2000210142528;}, attitude=org.orekit.attitudes.Attitude@1942a36e, mass=1000.0, additional={}}",2020-01-01 08:10:00
490,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1829.6695284761447;}, attitude=org.orekit.attitudes.Attitude@24668b5b, mass=1000.0, additional={}}",2020-01-01 08:11:00
491,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1835.0524493178677;}, attitude=org.orekit.attitudes.Attitude@1f8d42d1, mass=1000.0, additional={}}",2020-01-01 08:12:00
492,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1840.3374521374274;}, attitude=org.orekit.attitudes.Attitude@2e7e84f8, mass=1000.0, additional={}}",2020-01-01 08:13:00
493,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1845.5152578965142;}, attitude=org.orekit.attitudes.Attitude@22ab1b8a, mass=1000.0, additional={}}",2020-01-01 08:14:00
494,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1850.578637831989;}, attitude=org.orekit.attitudes.Attitude@320770d7, mass=1000.0, additional={}}",2020-01-01 08:15:00
495,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1855.5223349383607;}, attitude=org.orekit.attitudes.Attitude@4769378c, mass=1000.0, additional={}}",2020-01-01 08:16:00
496,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1860.3429267135803;}, attitude=org.orekit.attitudes.Attitude@1d6a22dd, mass=1000.0, additional={}}",2020-01-01 08:17:00
497,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1865.0386475120406;}, attitude=org.orekit.attitudes.Attitude@67671db1, mass=1000.0, additional={}}",2020-01-01 08:18:00
498,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1869.6091876023113;}, attitude=org.orekit.attitudes.Attitude@6e6f5842, mass=1000.0, additional={}}",2020-01-01 08:19:00
499,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1874.0554835520545;}, attitude=org.orekit.attitudes.Attitude@60b4c754, mass=1000.0, additional={}}",2020-01-01 08:20:00
500,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1878.3795114937866;}, attitude=org.orekit.attitudes.Attitude@2c846d55, mass=1000.0, additional={}}",2020-01-01 08:21:00
501,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1882.584091670973;}, attitude=org.orekit.attitudes.Attitude@735167e1, mass=1000.0, additional={}}",2020-01-01 08:22:00
502,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1886.6727097718383;}, attitude=org.orekit.attitudes.Attitude@67689c81, mass=1000.0, additional={}}",2020-01-01 08:23:00
503,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1890.6493581226666;}, attitude=org.orekit.attitudes.Attitude@21a0795f, mass=1000.0, additional={}}",2020-01-01 08:24:00
504,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1894.5183979052613;}, attitude=org.orekit.attitudes.Attitude@2ec156fb, mass=1000.0, additional={}}",2020-01-01 08:25:00
505,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1898.2844421720915;}, attitude=org.orekit.attitudes.Attitude@56d742ad, mass=1000.0, additional={}}",2020-01-01 08:26:00
506,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1901.9522584956783;}, attitude=org.orekit.attitudes.Attitude@75784062, mass=1000.0, additional={}}",2020-01-01 08:27:00
507,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1905.5266895220711;}, attitude=org.orekit.attitudes.Attitude@5730b513, mass=1000.0, additional={}}",2020-01-01 08:28:00
508,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1909.0125894147166;}, attitude=org.orekit.attitudes.Attitude@73e25780, mass=1000.0, additional={}}",2020-01-01 08:29:00
509,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1912.414774095245;}, attitude=org.orekit.attitudes.Attitude@1f4cb17b, mass=1000.0, additional={}}",2020-01-01 08:30:00
510,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1915.7379832451027;}, attitude=org.orekit.attitudes.Attitude@280099a0, mass=1000.0, additional={}}",2020-01-01 08:31:00
511,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1918.9868521743597;}, attitude=org.orekit.attitudes.Attitude@7aca299e, mass=1000.0, additional={}}",2020-01-01 08:32:00
512,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1922.1658918525795;}, attitude=org.orekit.attitudes.Attitude@1bf52f10, mass=1000.0, additional={}}",2020-01-01 08:33:00
513,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1925.2794756038863;}, attitude=org.orekit.attitudes.Attitude@6148827c, mass=1000.0, additional={}}",2020-01-01 08:34:00
514,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1928.331831176052;}, attitude=org.orekit.attitudes.Attitude@4da9da6c, mass=1000.0, additional={}}",2020-01-01 08:35:00
515,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1931.327037090158;}, attitude=org.orekit.attitudes.Attitude@66048c9e, mass=1000.0, additional={}}",2020-01-01 08:36:00
516,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1934.2690223567763;}, attitude=org.orekit.attitudes.Attitude@543ba2e1, mass=1000.0, additional={}}",2020-01-01 08:37:00
517,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1937.1615688037546;}, attitude=org.orekit.attitudes.Attitude@71458178, mass=1000.0, additional={}}",2020-01-01 08:38:00
518,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1940.0083153989913;}, attitude=org.orekit.attitudes.Attitude@723c5f86, mass=1000.0, additional={}}",2020-01-01 08:39:00
519,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1942.8127640697485;}, attitude=org.orekit.attitudes.Attitude@301e5d23, mass=1000.0, additional={}}",2020-01-01 08:40:00
520,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1945.5782866198044;}, attitude=org.orekit.attitudes.Attitude@393bcd6b, mass=1000.0, additional={}}",2020-01-01 08:41:00
521,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1948.3081324289544;}, attitude=org.orekit.attitudes.Attitude@64a8d575, mass=1000.0, additional={}}",2020-01-01 08:42:00
522,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1951.005436688187;}, attitude=org.orekit.attitudes.Attitude@74787609, mass=1000.0, additional={}}",2020-01-01 08:43:00
523,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1953.6732289803563;}, attitude=org.orekit.attitudes.Attitude@36cdcae0, mass=1000.0, additional={}}",2020-01-01 08:44:00
524,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1956.3144420621823;}, attitude=org.orekit.attitudes.Attitude@51fa09c7, mass=1000.0, additional={}}",2020-01-01 08:45:00
525,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1958.931920740694;}, attitude=org.orekit.attitudes.Attitude@73db7df0, mass=1000.0, additional={}}",2020-01-01 08:46:00
526,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1961.528430767228;}, attitude=org.orekit.attitudes.Attitude@44a485bc, mass=1000.0, additional={}}",2020-01-01 08:47:00
527,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1964.1066676961434;}, attitude=org.orekit.attitudes.Attitude@1c66cd02, mass=1000.0, additional={}}",2020-01-01 08:48:00
528,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1966.6692656745101;}, attitude=org.orekit.attitudes.Attitude@1d535b78, mass=1000.0, additional={}}",2020-01-01 08:49:00
529,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1969.2188061441682;}, attitude=org.orekit.attitudes.Attitude@35cf91df, mass=1000.0, additional={}}",2020-01-01 08:50:00
530,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1971.7578264494055;}, attitude=org.orekit.attitudes.Attitude@55a66bbf, mass=1000.0, additional={}}",2020-01-01 08:51:00
531,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1974.2888283526981;}, attitude=org.orekit.attitudes.Attitude@7f02b2d4, mass=1000.0, additional={}}",2020-01-01 08:52:00
532,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1976.814286468012;}, attitude=org.orekit.attitudes.Attitude@780dbed7, mass=1000.0, additional={}}",2020-01-01 08:53:00
533,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1979.3366566263983;}, attitude=org.orekit.attitudes.Attitude@31859960, mass=1000.0, additional={}}",2020-01-01 08:54:00
534,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1981.8583841923717;}, attitude=org.orekit.attitudes.Attitude@5718e77c, mass=1000.0, additional={}}",2020-01-01 08:55:00
535,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1984.3819123520357;}, attitude=org.orekit.attitudes.Attitude@3d667b59, mass=1000.0, additional={}}",2020-01-01 08:56:00
536,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1986.9096903952563;}, attitude=org.orekit.attitudes.Attitude@28888124, mass=1000.0, additional={}}",2020-01-01 08:57:00
537,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1989.444182014453;}, attitude=org.orekit.attitudes.Attitude@355b53cc, mass=1000.0, additional={}}",2020-01-01 08:58:00
538,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1991.9878736418077;}, attitude=org.orekit.attitudes.Attitude@2568611c, mass=1000.0, additional={}}",2020-01-01 08:59:00
539,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1994.543282844839;}, attitude=org.orekit.attitudes.Attitude@2bda7a5b, mass=1000.0, additional={}}",2020-01-01 09:00:00
540,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1997.112966797213;}, attitude=org.orekit.attitudes.Attitude@47374fa5, mass=1000.0, additional={}}",2020-01-01 09:01:00
541,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 1999.699530837254;}, attitude=org.orekit.attitudes.Attitude@289da1bc, mass=1000.0, additional={}}",2020-01-01 09:02:00
542,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2002.3056371205491;}, attitude=org.orekit.attitudes.Attitude@4e1b5532, mass=1000.0, additional={}}",2020-01-01 09:03:00
543,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2004.9340133650298;}, attitude=org.orekit.attitudes.Attitude@366bf608, mass=1000.0, additional={}}",2020-01-01 09:04:00
544,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2007.5874616765336;}, attitude=org.orekit.attitudes.Attitude@4b5cdd07, mass=1000.0, additional={}}",2020-01-01 09:05:00
545,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2010.2688674295105;}, attitude=org.orekit.attitudes.Attitude@e890591, mass=1000.0, additional={}}",2020-01-01 09:06:00
546,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2012.981208160637;}, attitude=org.orekit.attitudes.Attitude@1aaf73b7, mass=1000.0, additional={}}",2020-01-01 09:07:00
547,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2015.7275624117722;}, attitude=org.orekit.attitudes.Attitude@731d0d5c, mass=1000.0, additional={}}",2020-01-01 09:08:00
548,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2018.5111184319792;}, attitude=org.orekit.attitudes.Attitude@5e0442dd, mass=1000.0, additional={}}",2020-01-01 09:09:00
549,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2021.3351826150422;}, attitude=org.orekit.attitudes.Attitude@18e76101, mass=1000.0, additional={}}",2020-01-01 09:10:00
550,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2024.2031875077078;}, attitude=org.orekit.attitudes.Attitude@79349b61, mass=1000.0, additional={}}",2020-01-01 09:11:00
551,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2027.1186991731065;}, attitude=org.orekit.attitudes.Attitude@62581ef6, mass=1000.0, additional={}}",2020-01-01 09:12:00
552,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2030.0854236317382;}, attitude=org.orekit.attitudes.Attitude@1e36baca, mass=1000.0, additional={}}",2020-01-01 09:13:00
553,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2033.1072120270283;}, attitude=org.orekit.attitudes.Attitude@3dfa2f64, mass=1000.0, additional={}}",2020-01-01 09:14:00
554,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2036.1880640716538;}, attitude=org.orekit.attitudes.Attitude@60484429, mass=1000.0, additional={}}",2020-01-01 09:15:00
555,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2039.332129222633;}, attitude=org.orekit.attitudes.Attitude@42c55978, mass=1000.0, additional={}}",2020-01-01 09:16:00
556,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2042.5437049055806;}, attitude=org.orekit.attitudes.Attitude@690e4b00, mass=1000.0, additional={}}",2020-01-01 09:17:00
557,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2045.8272309604195;}, attitude=org.orekit.attitudes.Attitude@5e3d84a, mass=1000.0, additional={}}",2020-01-01 09:18:00
558,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2049.1872793118996;}, attitude=org.orekit.attitudes.Attitude@2728add3, mass=1000.0, additional={}}",2020-01-01 09:19:00
559,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2052.6285376801084;}, attitude=org.orekit.attitudes.Attitude@4fce3ed7, mass=1000.0, additional={}}",2020-01-01 09:20:00
560,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2056.1557859432028;}, attitude=org.orekit.attitudes.Attitude@54033a65, mass=1000.0, additional={}}",2020-01-01 09:21:00
561,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2059.7738635552832;}, attitude=org.orekit.attitudes.Attitude@4fb99927, mass=1000.0, additional={}}",2020-01-01 09:22:00
562,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2063.4876262211883;}, attitude=org.orekit.attitudes.Attitude@2d9df336, mass=1000.0, additional={}}",2020-01-01 09:23:00
563,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2067.3018898592118;}, attitude=org.orekit.attitudes.Attitude@131b58d4, mass=1000.0, additional={}}",2020-01-01 09:24:00
564,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2071.2213597750183;}, attitude=org.orekit.attitudes.Attitude@5e8698c0, mass=1000.0, additional={}}",2020-01-01 09:25:00
565,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2075.2505429702182;}, attitude=org.orekit.attitudes.Attitude@5df54296, mass=1000.0, additional={}}",2020-01-01 09:26:00
566,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2079.3936416762976;}, attitude=org.orekit.attitudes.Attitude@1fb30e5d, mass=1000.0, additional={}}",2020-01-01 09:27:00
567,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2083.6544266117285;}, attitude=org.orekit.attitudes.Attitude@56a72887, mass=1000.0, additional={}}",2020-01-01 09:28:00
568,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2088.0360891912774;}, attitude=org.orekit.attitudes.Attitude@3c8dea0b, mass=1000.0, additional={}}",2020-01-01 09:29:00
569,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2092.5410730590643;}, attitude=org.orekit.attitudes.Attitude@4b9beefe, mass=1000.0, additional={}}",2020-01-01 09:30:00
570,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2097.1708869471404;}, attitude=org.orekit.attitudes.Attitude@4cddc036, mass=1000.0, additional={}}",2020-01-01 09:31:00
571,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2101.925903021637;}, attitude=org.orekit.attitudes.Attitude@23d12a3a, mass=1000.0, additional={}}",2020-01-01 09:32:00
572,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2106.805147546048;}, attitude=org.orekit.attitudes.Attitude@70df41f9, mass=1000.0, additional={}}",2020-01-01 09:33:00
573,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2111.8060937405967;}, attitude=org.orekit.attitudes.Attitude@64a7ad02, mass=1000.0, additional={}}",2020-01-01 09:34:00
574,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2116.924469883699;}, attitude=org.orekit.attitudes.Attitude@46590dd0, mass=1000.0, additional={}}",2020-01-01 09:35:00
575,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2122.1540985615507;}, attitude=org.orekit.attitudes.Attitude@6c737fdb, mass=1000.0, additional={}}",2020-01-01 09:36:00
576,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2127.486784948791;}, attitude=org.orekit.attitudes.Attitude@66a93b25, mass=1000.0, additional={}}",2020-01-01 09:37:00
577,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2132.9122724306394;}, attitude=org.orekit.attitudes.Attitude@3f3f554f, mass=1000.0, additional={}}",2020-01-01 09:38:00
578,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2138.4182821191607;}, attitude=org.orekit.attitudes.Attitude@3186f8f5, mass=1000.0, additional={}}",2020-01-01 09:39:00
579,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2143.990648445534;}, attitude=org.orekit.attitudes.Attitude@467cd4b9, mass=1000.0, additional={}}",2020-01-01 09:40:00
580,"SpacecraftState{orbit=Keplerian parameters: {a: 7000000.0; e: 0.2; i: 68.0; pa: 280.0; raan: 0.0; v: 2149.613556000956;}, attitude=org.orekit.attitudes.Attitude@69a3bf40, mass=1000.0, additional={}}",2020-01-01 09:41:00
